track_id,name,artist,spotify_preview_url,spotify_id,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRLRYUS128F9313136,Sleepyhead,Passion Pit,https://p.scdn.co/mp3-preview/de7153eb71eb8a582ff05bd54e31e841be591961?cid=774b29d4f13844c495f206cafdad9c86,0bxBdEyBoWmgvoEOPzcJR6,Rock,2009,174760,0.565,0.704,8,-5.425,1,0.031,0.0838,4.21e-06,0.147,0.545,106.056,4
TRJCXTT128F14534FE,Roads,Portishead,https://p.scdn.co/mp3-preview/6c015505fc9da21fb3c4e87237a464e9427dfbef?cid=774b29d4f13844c495f206cafdad9c86,0KLIKCZJfSm2By8UtNSw83,Electronic,1994,306173,0.58,0.302,9,-11.806,0,0.072,0.777,0.144,0.106,0.181,76.113,4
TRORFWA128F425ACC9,Digital Love,Daft Punk,https://p.scdn.co/mp3-preview/7079f6d7bc465f71971454808d5039b35bd3fd2f?cid=774b29d4f13844c495f206cafdad9c86,1q665iJhZnAqSQxgg0mpk4,Electronic,2001,298333,0.646,0.667,9,-8.234,1,0.0334,0.0569,0.862,0.124,0.538,124.712,4
TRNJLKP128F427CE28,Aerodynamic,Daft Punk,https://p.scdn.co/mp3-preview/0b465e3af69726333fa83664251f18c315147404?cid=774b29d4f13844c495f206cafdad9c86,168MSP7Cpz7uKGt5Qd9F16,Electronic,2001,207533,0.617,0.883,7,-9.07,1,0.0503,0.307,0.861,0.0907,0.126,122.87,4
TRDATLH128F92F28AA,Love Lockdown,Kanye West,https://p.scdn.co/mp3-preview/a0ad027eb3adb653179df2db40c327f02caf537e?cid=774b29d4f13844c495f206cafdad9c86,02fjzVRiqb1AWqO7x05cY3,Rap,2008,270866,0.776,0.505,1,-7.873,0,0.0316,0.0963,0.285,0.111,0.0678,119.585,4
TRSCGYO128F9351A5A,Heart Skipped a Beat,The xx,https://p.scdn.co/mp3-preview/ae9b806be72325e7b08f9b27a05a952d426517d9?cid=774b29d4f13844c495f206cafdad9c86,1O4pg2612aT6PGCAp6Wt1V,Rock,2009,242266,0.825,0.347,11,-13.148,1,0.0504,0.551,0.813,0.0893,0.511,122.744,4
TRPFKZM12903D11317,Basic Space,The xx,https://p.scdn.co/mp3-preview/55168b4cb7c6244c295e814c864f6663674d6841?cid=774b29d4f13844c495f206cafdad9c86,16NE62lzGmi6ehGTNVI659,Rock,2009,188120,0.94,0.208,9,-15.235,0,0.0853,0.21,0.085,0.105,0.148,115.872,4
TRXCIKM128F14534FD,Sour Times,Portishead,https://p.scdn.co/mp3-preview/07aef6004516ed17a8a869a4f783fea3ffd70733?cid=774b29d4f13844c495f206cafdad9c86,3jD8mKsaq5iDmLhRGx9hLJ,Electronic,1994,254000,0.703,0.64,8,-6.698,0,0.0401,0.0531,0.314,0.0994,0.556,94.077,4
TRVLPDN128E07889D1,Technologic,Daft Punk,https://p.scdn.co/mp3-preview/98082cb0bca21980e3c1d851c33a5e7ffd914c37?cid=774b29d4f13844c495f206cafdad9c86,0LSLM0zuWRkEYemF7JcfEE,Electronic,2005,284280,0.812,0.516,9,-6.963,1,0.224,0.000369,1.09e-05,0.0991,0.633,127.498,4
TRBFYNY128F92F8755,Your Love Is My Drug,Ke$ha,https://p.scdn.co/mp3-preview/d3bc96e2c443f60dfa0a7420ed9fdbb55a81491d?cid=774b29d4f13844c495f206cafdad9c86,0CjXF6zVf1YG7Taj1NCICd,Pop,2010,188013,0.829,0.626,1,-4.331,1,0.0845,0.00577,0.0,0.0981,0.742,120.053,4
TRABNIR128F424DDD9,Hung Up,Madonna,https://p.scdn.co/mp3-preview/9ce3669fd3e0524a90ba75aad5ca87ef4c386a37?cid=774b29d4f13844c495f206cafdad9c86,0iLr3kgFnixDHGuwTRmwjt,Rock,2012,187973,0.656,0.253,2,-12.6,0,0.0385,0.654,0.0675,0.0831,0.115,62.514,4
TRJNRAT128F14534F8,Mysterons,Portishead,https://p.scdn.co/mp3-preview/7b8bc9ff5c8e367446922ac0282d769fb2b2a95e?cid=774b29d4f13844c495f206cafdad9c86,1yae5sbPDoO8WsoXJMfa7f,Electronic,1994,307493,0.652,0.493,11,-11.493,1,0.228,0.408,0.00034,0.101,0.462,164.269,4
TRHFIFS128F92DD8B0,E.T.,Katy Perry,https://p.scdn.co/mp3-preview/c6ae5100a8d4c364cfbac1057cd6fc5f9e1f9e5a?cid=774b29d4f13844c495f206cafdad9c86,05PNBWOlexyIehkrSmvZSY,Pop,2010,206373,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,0.732,150.183,4
TRBCFQK12903CA5CE2,Whatcha Say,Jason Derülo,https://p.scdn.co/mp3-preview/9c0288e332c151689bf465a3f8b52a6c9d056e3a?cid=774b29d4f13844c495f206cafdad9c86,0cQaqsM4bsy05rg2mRR9SP,Pop,2010,222320,0.611,0.72,11,-5.573,1,0.0834,0.0482,0.0,0.145,0.712,144.084,4
TREDSAX128F149322E,Levels,Avicii,https://p.scdn.co/mp3-preview/25b7760ae17034ca18613b2542fb86015848725f?cid=774b29d4f13844c495f206cafdad9c86,04q0OsQ6q03K8nvOyqRIxi,Rock,2012,201914,0.582,0.879,1,-6.426,0,0.0335,0.0465,0.725,0.324,0.463,126.04,4
TRDZVAX128F427C6FA,Untrust Us,Crystal Castles,https://p.scdn.co/mp3-preview/6bae07403e9fa207161e857f5e6825afadfc3372?cid=774b29d4f13844c495f206cafdad9c86,10SYLtqP6Z9RG5otWbz4HK,Electronic,2008,189253,0.611,0.811,2,-5.353,1,0.0281,0.038,0.202,0.088,0.206,125.922,4
TRAQVTO128F14696A6,Da Funk,Daft Punk,https://p.scdn.co/mp3-preview/b17c3e133675a0a5e387b323f68daa5a37ffd66b?cid=774b29d4f13844c495f206cafdad9c86,0MyY4WcN7DIfbSmp5yej5z,Electronic,1997,328680,0.806,0.7,0,-5.269,0,0.0752,0.00196,0.891,0.267,0.892,111.215,4
TRDARWL128F42ACD10,Risingson,Massive Attack,https://p.scdn.co/mp3-preview/f8fb41803f2728cf2b04d65537b6b138e7ed9d85?cid=774b29d4f13844c495f206cafdad9c86,4kpWd1JxBuBAHElUL01XQ1,Electronic,1998,300133,0.522,0.889,10,-6.789,0,0.104,0.0251,0.619,0.0589,0.281,164.031,4
TRXCBAA128F42ACCEE,Unfinished Sympathy,Massive Attack,https://p.scdn.co/mp3-preview/0cd53a74456b0d2d9658c0da00317679ca9838bb?cid=774b29d4f13844c495f206cafdad9c86,0j5FJJOmmnXPd0XajFWkMF,Electronic,1991,308426,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,4
TRXGIBZ128F427CE2B,Crescendolls,Daft Punk,https://p.scdn.co/mp3-preview/fee6c10c066c9c0082d933f38b9c0df538268ea3?cid=774b29d4f13844c495f206cafdad9c86,3oLY5Pw90sbN7VdxHmISWL,Electronic,2001,211640,0.703,0.755,5,-8.474,0,0.0751,0.00386,0.889,0.0865,0.943,124.054,4
TROSBSJ128F427CE2C,Nightvision,Daft Punk,https://p.scdn.co/mp3-preview/85079b86f79e7633be355f9bdf3457d1dcd506cf?cid=774b29d4f13844c495f206cafdad9c86,63JXZZRbmzooashakb0zbu,Electronic,2001,104466,0.491,0.186,0,-29.512,1,0.0321,0.845,0.916,0.109,0.457,119.883,4
TRRPSDS128E078A338,It Could Be Sweet,Portishead,https://p.scdn.co/mp3-preview/2d7ad1000d03250fdab013eb20c5f34cc874b6a7?cid=774b29d4f13844c495f206cafdad9c86,1cpnpMvnvmdy3hzYgd5oo9,Electronic,1994,257160,0.668,0.52,9,-11.098,1,0.0444,0.698,0.0165,0.13,0.556,153.963,4
TRATGLN128F14A23DB,Eple,Röyksopp,https://p.scdn.co/mp3-preview/1298f9f8ac304030de24b954b1e8b14445f75bc1?cid=774b29d4f13844c495f206cafdad9c86,0iPiv39eCBHGezw7aRuxbh,Electronic,2009,218626,0.675,0.745,6,-8.489,1,0.047,0.00249,0.147,0.116,0.849,106.486,4
TRILFAM128F425A509,Voyager,Daft Punk,https://p.scdn.co/mp3-preview/48d1a1cb5f02271cad36696f1686a95bf9884e21?cid=774b29d4f13844c495f206cafdad9c86,21d0hUWR2UClxSmjw7H6CW,Folk,2001,227866,0.669,0.736,4,-11.424,0,0.0464,0.264,0.813,0.319,0.277,119.887,4
TRJMESB128F92F8820,Take a Walk,Passion Pit,https://p.scdn.co/mp3-preview/5ee7d7e897d650919b9cc671e9406504b38084d6?cid=774b29d4f13844c495f206cafdad9c86,0KZ1PXIYKiG2ikzlfHulCT,Electronic,2012,263120,0.569,0.764,11,-5.469,1,0.0366,0.0328,0.0,0.293,0.425,101.028,4
TRTIMWD128F427CE31,Veridis Quo,Daft Punk,https://p.scdn.co/mp3-preview/9b0e7ed1306cba5da22f4b963510b4c030567206?cid=774b29d4f13844c495f206cafdad9c86,28qpFPkwKQWFeSw2Le6aoV,Electronic,2001,344893,0.607,0.689,9,-13.905,0,0.0441,0.455,0.938,0.116,0.118,106.894,4
TRDTDDW12903D08949,Starry Eyed,Ellie Goulding,https://p.scdn.co/mp3-preview/637a4b4e0ac31e545d630ddca30cd592e18ab2cc?cid=774b29d4f13844c495f206cafdad9c86,04XVVnYIZAQM7SeVeOx2hO,Pop,2010,178053,0.504,0.781,5,-7.061,0,0.0348,0.356,2.58e-05,0.0965,0.628,149.817,4
TRFWXDH128F92F6714,Oblivion,Grimes,https://p.scdn.co/mp3-preview/ba51f6ada1aad97df883b9691b9880bf526218d5?cid=774b29d4f13844c495f206cafdad9c86,04YPfIj4ymFhIS48ckWaw7,Rock,2014,250120,0.685,0.558,2,-7.461,1,0.0327,0.124,0.871,0.112,0.524,155.989,4
TRFPOPJ128F146CB1B,Circus,Britney Spears,https://p.scdn.co/mp3-preview/8085b6ee836e9cbb7032576fcf8f1b51d9a53c0d?cid=774b29d4f13844c495f206cafdad9c86,0MiroF1xuhSbg4VPoic19d,Electronic,2009,191973,0.8,0.716,6,-5.253,0,0.0566,0.141,0.000183,0.0651,0.735,114.962,4
TRPTVTR128F93450C6,"Beautiful, Dirty, Rich",Lady Gaga,https://p.scdn.co/mp3-preview/cd521b73d974cbe65f4329767eac5abb4325057d?cid=774b29d4f13844c495f206cafdad9c86,01GNnz7Vafct8jdlxH6zyP,Pop,2009,172440,0.791,0.903,2,-5.258,1,0.163,0.0186,0.0509,0.288,0.674,120.075,4
TRDRPZZ128F421D0DA,Black Milk,Massive Attack,https://p.scdn.co/mp3-preview/6d2fa42069ea53bd89399d90467ea4d468e71a0d?cid=774b29d4f13844c495f206cafdad9c86,1Rezzt36ybaT2ZbDZpv83D,Electronic,1998,381666,0.56,0.455,1,-11.221,0,0.0304,0.00575,0.757,0.219,0.44,168.081,4
TROKYBP128F425BBF0,Piece of Me,Britney Spears,https://p.scdn.co/mp3-preview/2ece5b2602fdaa7a69643e8729d96ae9c73b19a8?cid=774b29d4f13844c495f206cafdad9c86,0BZcqgZ2iFRb1Kooqiq4xV,Pop,2008,211426,0.766,0.643,11,-5.043,1,0.23,0.0948,0.0,0.0797,0.81,114.982,4
TRISTWT128F1488FBB,High Life,Daft Punk,https://p.scdn.co/mp3-preview/3f20f5c316447f6e20715af9521185d73d6d0305?cid=774b29d4f13844c495f206cafdad9c86,098ttCNmncrO4YvqWUNMvn,Electronic,2001,201800,0.653,0.869,8,-9.393,1,0.217,0.00435,0.413,0.334,0.515,125.207,4
TRJRWIF128F93450C7,The Fame,Lady Gaga,https://p.scdn.co/mp3-preview/ec9a91292e6b65726c233cf5c3ebcb8a91de7e6f?cid=774b29d4f13844c495f206cafdad9c86,07sqpvppqNG0byUT3Fb7JG,Pop,2009,222106,0.818,0.696,5,-3.339,1,0.0518,0.0336,4.58e-06,0.034,0.966,127.015,4
TRRZPVV128F4292225,The Rip,Portishead,https://p.scdn.co/mp3-preview/7776f3cfd4c92a5de107fe8d6349569f7b92cda2?cid=774b29d4f13844c495f206cafdad9c86,1hlbNziKcmiVIR8Y53cwyg,Electronic,2008,270946,0.471,0.484,9,-9.414,0,0.0317,0.925,0.499,0.0987,0.236,74.982,4
TRGCPYK12903CF6AEF,Nightcall,Kavinsky,https://p.scdn.co/mp3-preview/6cf1b47d13ed1f912494a707fe7cee4d1ba91484?cid=774b29d4f13844c495f206cafdad9c86,0cETHPLDSjqpStqIajFMII,Electronic,2013,257413,0.537,0.775,9,-7.988,0,0.0581,0.0183,0.0563,0.336,0.424,91.023,4
TRVXCWD128F42606B3,Someone Great,LCD Soundsystem,https://p.scdn.co/mp3-preview/8cd01b585be5903f2a9b5740b59ecb3bd9333272?cid=774b29d4f13844c495f206cafdad9c86,1AwKnzzOOJa6iEbcSyCWCk,Electronic,2007,390013,0.722,0.894,7,-5.903,1,0.0325,0.0418,0.00374,0.11,0.396,113.003,4
TRIVSTV12903CAE6BE,In for the Kill,La Roux,https://p.scdn.co/mp3-preview/59debae8cf911022b91d780d496a7ca45dfb45c5?cid=774b29d4f13844c495f206cafdad9c86,0AfbXtm1TRRQwOKgj9uSo1,Metal,2010,248320,0.631,0.971,8,-0.038,0,0.0463,0.00117,0.0,0.103,0.855,150.036,4
TRBJSEW128F42969A1,Tessellate,alt-J,https://p.scdn.co/mp3-preview/37dd61d36b55399d718615119f60124443ce559b?cid=774b29d4f13844c495f206cafdad9c86,0CZzQbCqy5TiW5U7LTRFwh,Rock,2012,180706,0.716,0.469,2,-10.033,1,0.0484,0.358,0.0678,0.125,0.498,116.953,4
TRXOFWK128F934ACEA,Monster,Lady Gaga,https://p.scdn.co/mp3-preview/2a3885f9b4e39077106ae3e87506273c2e4b17f6?cid=774b29d4f13844c495f206cafdad9c86,0kO1o8LrBv1NZk4UJEiRoK,Metal,2009,249253,0.696,0.794,9,-4.546,0,0.0475,0.00174,0.0,0.544,0.648,120.009,4
TRTJQLR128E0788AED,Playground Love,Air,https://p.scdn.co/mp3-preview/52f79ceea7396c3b353c6ebdea6c12a7bb311c90?cid=774b29d4f13844c495f206cafdad9c86,0SSy8ynEFSezynDP8Jr4hv,Electronic,2004,210946,0.346,0.385,7,-11.771,0,0.0288,0.233,0.788,0.324,0.14,142.997,4
TRCVSCB128F425BD4A,Vanished,Crystal Castles,https://p.scdn.co/mp3-preview/1b57835704f914196bcfdc328ebc1c9cee6c13bd?cid=774b29d4f13844c495f206cafdad9c86,0AEB5IhgCxr4Nt8L5CrRBX,Electronic,2008,242546,0.683,0.87,0,-7.197,0,0.028,0.00441,9.82e-05,0.264,0.519,119.983,4
TRACAQO12903CF4C0B,Money Honey,Lady Gaga,https://p.scdn.co/mp3-preview/58cf5a060ee6ec7eab50f339cdafce4373dab2f8?cid=774b29d4f13844c495f206cafdad9c86,06g4IrekMdlqXTsoSQFStw,RnB,2009,170293,0.771,0.752,10,-3.284,0,0.0472,0.0135,0.000159,0.0756,0.85,119.089,4
TRCEEDM128F42BA68C,Hyperballad,Björk,https://p.scdn.co/mp3-preview/2486c803293f725da784aac703bc3e8d3649a69f?cid=774b29d4f13844c495f206cafdad9c86,0OrUYSxCiFkBszaL7bWU17,Rock,2002,321533,0.515,0.438,7,-13.011,0,0.0325,0.0249,0.00128,0.382,0.0357,134.941,4
TRAAYTI128F933663B,Exchange,Massive Attack,https://p.scdn.co/mp3-preview/0e427ff14bd0ad9db964b09dac72bcc46e425207?cid=774b29d4f13844c495f206cafdad9c86,2A5Cl0fxSJDGs7SC3fryhR,Jazz,1998,250866,0.599,0.21,1,-19.329,1,0.0354,0.322,0.48,0.093,0.32,124.866,4
TRINPSS128F4224E21,Where Have You Been,Rihanna,https://p.scdn.co/mp3-preview/58c12c1496f0c42f4f4065120ee61c4eae1ede83?cid=774b29d4f13844c495f206cafdad9c86,06dlEJL8S57HtcjIZbs4Uz,Reggae,2012,240640,0.715,0.846,0,-6.524,0,0.0878,0.0023,0.0366,0.595,0.371,127.983,4
TRFNBLQ128F14710AD,Sandstorm,Darude,https://p.scdn.co/mp3-preview/82655f4b4959e903d536080364199f103429f971?cid=774b29d4f13844c495f206cafdad9c86,0jkjgORdxuLzHwY2jTustB,Rock,2009,442536,0.589,0.941,0,-9.008,1,0.0398,0.0059,0.847,0.0843,0.334,139.849,4
TRRLMBZ128F42BA561,Human Behaviour,Björk,https://p.scdn.co/mp3-preview/1487f7ee4d8ded034d5c885b0b908b8cc014f2d6?cid=774b29d4f13844c495f206cafdad9c86,0P3hC40swuxaf3CH1LMozO,Rock,1993,252400,0.688,0.638,7,-14.671,1,0.0364,0.0387,0.0242,0.103,0.549,109.459,4
TRNPKRK128F429831C,DVNO,Justice,https://p.scdn.co/mp3-preview/fa3eda7001edd4b8b744b50375de6e41f352966d?cid=774b29d4f13844c495f206cafdad9c86,1BbmGK2LS6tCWKaYbwF4LO,Electronic,2007,236546,0.66,0.924,8,-3.908,1,0.302,0.0105,0.000653,0.262,0.672,119.877,4
TRIQOSQ128F92EDDAC,The Game of Love,Daft Punk,https://p.scdn.co/mp3-preview/1e5a670489a065dfac8bb58b8e27106ebd6b8e29?cid=774b29d4f13844c495f206cafdad9c86,3ctALmweZBapfBdFiIVpji,Pop,2013,322146,0.712,0.5,9,-11.948,0,0.0338,0.825,0.314,0.106,0.682,90.039,4
TRHIIOO128F4298194,Ghostwriter,RJD2,https://p.scdn.co/mp3-preview/1ef8d8a8b71f7981ea614839444ef7538b359b8b?cid=774b29d4f13844c495f206cafdad9c86,0B7RcvBE9ETp5wntkc5VeX,Rock,2011,272741,0.537,0.677,5,-8.573,0,0.0417,0.139,0.507,0.851,0.57,101.167,4
TRMFOOR12903CBB886,Dance Yrself Clean,LCD Soundsystem,https://p.scdn.co/mp3-preview/1fee1a25077587b659573aeb878a66981c7c3926?cid=774b29d4f13844c495f206cafdad9c86,2cmRpmO04TLaKPzmAzySYZ,Electronic,2010,536471,0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,4
TRDXGYW128F92C5A72,Lebanese Blonde,Thievery Corporation,https://p.scdn.co/mp3-preview/de0ebde7ecf7e75daaeaff2b89e4f24247ffffe6?cid=774b29d4f13844c495f206cafdad9c86,0aRJ6L8aI2pPvgmw95y9YA,Electronic,2014,285506,0.81,0.83,9,-6.917,0,0.0473,0.221,0.876,0.0664,0.605,92.002,4
TRQMAJC128F4285821,Karmacoma,Massive Attack,https://p.scdn.co/mp3-preview/754c343793f89fcfb15eed0948a69deede3cb8d1?cid=774b29d4f13844c495f206cafdad9c86,24GbsxKy50E7Zm3mKFTqcW,Electronic,1998,318893,0.798,0.593,11,-12.44,1,0.215,0.00423,0.181,0.224,0.67,141.063,4
TRLTBFM128F4263274,Odessa,Caribou,https://p.scdn.co/mp3-preview/a39f8a70a8d3ab50e16094e6a8c927600720ae19?cid=774b29d4f13844c495f206cafdad9c86,035VoIZchOg8MjlGw2tUHR,Electronic,2010,315506,0.697,0.917,1,-5.628,1,0.039,0.00331,0.069,0.388,0.629,118.045,4
TRKQPGZ128F427C72A,Air War,Crystal Castles,https://p.scdn.co/mp3-preview/f85c77f40eb95e5f151c9caa691824b17bdeb846?cid=774b29d4f13844c495f206cafdad9c86,187Sz14A39NcB5TPPEh0f9,Electronic,2008,252266,0.769,0.806,0,-3.833,1,0.0873,0.0482,0.0627,0.705,0.517,120.001,4
TRCROLT128F9317F18,Mad About You,Hooverphonic,https://p.scdn.co/mp3-preview/43245a9db23e7f078d354d2fd5f8b524398970e5?cid=774b29d4f13844c495f206cafdad9c86,04dFStJnQ8vsK3UPZwUJ54,Rock,2011,222960,0.468,0.727,1,-7.99,0,0.0344,0.000631,0.166,0.102,0.17,170.352,4
TRMFITQ128F425DC36,Pass This On,The Knife,https://p.scdn.co/mp3-preview/d18b9456ac7006d0c9e3f6ce41a59b9f8aaeddfd?cid=774b29d4f13844c495f206cafdad9c86,0nPybnv0enLfaxIbRMBGTk,Electronic,2003,228040,0.745,0.833,7,-5.884,0,0.0299,0.0274,0.000522,0.0785,0.687,129.961,4
TREINTG128F427C704,Magic Spells,Crystal Castles,https://p.scdn.co/mp3-preview/43051ad27bd2c59937e390215d570204e3b5ac5f?cid=774b29d4f13844c495f206cafdad9c86,0HYnVkjxE96bN6cN6z0UiU,Electronic,2008,366866,0.745,0.696,4,-9.906,1,0.0533,0.846,0.893,0.101,0.33,104.97,4
TRUZKUR128F4243C25,Waters of Nazareth,Justice,https://p.scdn.co/mp3-preview/67399aa776dcbb0d53d95b65f66d474a6ef8b750?cid=774b29d4f13844c495f206cafdad9c86,06Yf76qzXny7k9LsMSUjy7,Electronic,2008,406626,0.324,0.993,7,-2.155,1,0.37,0.0317,0.925,0.71,0.046,131.967,4
TRQEBRP12903CADD6C,Sky Might Fall,Kid Cudi,https://p.scdn.co/mp3-preview/464e0eefdb78e9b86eac55c5d9ea4556365ba253?cid=774b29d4f13844c495f206cafdad9c86,2Pq2jkcG80UOshPWyAV9gG,Rap,2009,220906,0.564,0.715,10,-7.654,0,0.15,0.243,0.127,0.244,0.355,194.277,4
TRFSCIU128F4292232,Machine Gun,Portishead,https://p.scdn.co/mp3-preview/6a6df489887c9defa27a1fcf520efd566e0257f2?cid=774b29d4f13844c495f206cafdad9c86,13AApTZslKCSdyFns9z8R2,Electronic,2008,283440,0.565,0.575,11,-6.116,1,0.0409,0.015,0.00225,0.106,0.0601,105.12,4
TRLMRKD128F425DC3E,Silent Shout,The Knife,https://p.scdn.co/mp3-preview/bc629fa064cf87f9b2fc2fe8388e036171e92a84?cid=774b29d4f13844c495f206cafdad9c86,04EA1NZwhK42UUcKoUp69Q,Electronic,2006,293640,0.598,0.706,2,-10.507,1,0.0392,0.107,0.907,0.114,0.373,128.568,4
TROIPUM128F425870B,Remember,Air,https://p.scdn.co/mp3-preview/245066e8017a313001048688602d8fd810a17893?cid=774b29d4f13844c495f206cafdad9c86,1LVCz3kmrYdOx9QS20uLsz,Rap,1998,154293,0.447,0.675,5,-7.298,0,0.035,0.224,0.141,0.0779,0.277,116.763,4
TROJBDI128F934CB04,My Friend,Groove Armada,https://p.scdn.co/mp3-preview/a461b1a9660ed301d2809e25499b18b0af998ab3?cid=774b29d4f13844c495f206cafdad9c86,0mrMVhzbULyz15ashfXkmi,Rock,2004,299986,0.715,0.899,2,-7.435,0,0.111,0.0135,0.543,0.0619,0.157,94.091,4
TRCKQXC128F42796BF,Courtship Dating,Crystal Castles,https://p.scdn.co/mp3-preview/4bb7103d6de0457f91f37e4116b54bcc867119ef?cid=774b29d4f13844c495f206cafdad9c86,1MqTfbSz56yfmS7TixZXTq,Electronic,2008,212453,0.74,0.575,7,-6.829,1,0.0421,0.0137,0.263,0.0846,0.667,119.998,4
TRJELXP128F423F08E,Archangel,Burial,https://p.scdn.co/mp3-preview/bde0edc6afe4b8f728e7c65626ab02cc98dbf5ec?cid=774b29d4f13844c495f206cafdad9c86,28hwfx6WVMQoOCHMvD2IMJ,Rock,2007,238426,0.624,0.852,1,-10.184,1,0.153,0.428,0.656,0.114,0.512,135.223,4
TRXPYZR128F931C41C,Revolution 909,Daft Punk,https://p.scdn.co/mp3-preview/be564acd1df0541e238bbce55375896a1f8c0204?cid=774b29d4f13844c495f206cafdad9c86,0vKG0tYNd69xh3OPB0BqYm,Electronic,2006,335026,0.745,0.716,11,-7.918,1,0.136,0.0265,0.846,0.246,0.828,126.527,4
TRXIMOT128C71965F3,Street Lights,Kanye West,https://p.scdn.co/mp3-preview/5e352136aee93678414ec95e4f4aa497ffc46988?cid=774b29d4f13844c495f206cafdad9c86,0lmAIlF9CTj1mBIH9lY6lP,Rock,2008,189906,0.644,0.487,6,-9.654,1,0.034,0.0287,0.0166,0.206,0.467,125.528,4
TRAFNQO12903CBB254,Cosmic Girl,Jamiroquai,https://p.scdn.co/mp3-preview/dc36878e42f17448af149d519fa8d7120d001a47?cid=774b29d4f13844c495f206cafdad9c86,00onJIqBzQowrgQLX7f6NT,RnB,1996,243933,0.64,0.871,1,-10.393,0,0.0472,0.0424,0.0033,0.283,0.933,119.802,4
TRUZWRA12903CC37B4,Celestica,Crystal Castles,https://p.scdn.co/mp3-preview/468964b57420ceef23b3dd1597cebf08a6aefe32?cid=774b29d4f13844c495f206cafdad9c86,0eWkxADUJu4BgtgHcKftMJ,Electronic,2010,230186,0.55,0.714,11,-5.836,0,0.0323,0.0202,0.00619,0.117,0.304,126.016,3
TRSOHMN128F429388A,Propane Nightmares,Pendulum,https://p.scdn.co/mp3-preview/d4de256f8390bfa5dc12b45e1e0b178fdc9d5533?cid=774b29d4f13844c495f206cafdad9c86,0kigbEx1sw4PJsPvRvyXMO,Electronic,2008,313866,0.363,0.964,7,-4.1,0,0.0843,0.000261,0.152,0.172,0.243,174.033,4
TRUTKYJ128F4244A88,Gabriel,Lamb,https://p.scdn.co/mp3-preview/73b71f1ae958cb45709a7c769d5c10f53949e4a0?cid=774b29d4f13844c495f206cafdad9c86,09Hs56mLFzkhy36s9mntM8,Folk,2001,259250,0.337,0.43,11,-13.196,0,0.0366,0.232,0.011,0.0916,0.17,112.028,5
TRSUSWW128F93463BF,Imma Be,Black Eyed Peas,https://p.scdn.co/mp3-preview/bb97ba1db66b37e2b7a0077c8f95bfafe740bc58?cid=774b29d4f13844c495f206cafdad9c86,04ZtcRoTGcEOscbdTYgmAN,Rap,2014,258120,0.654,0.539,5,-6.57,0,0.428,0.192,0.0,0.279,0.415,122.117,4
TRCQZGN128F1482BC9,Eyes Wide Open,Gotye,https://p.scdn.co/mp3-preview/dfdaad6fe18f94e94262cff2cf83f7b3c1af727a?cid=774b29d4f13844c495f206cafdad9c86,20XP1iOLVnsJFirpzluY9g,Rock,2012,191333,0.598,0.873,5,-6.114,1,0.0368,0.194,0.0205,0.198,0.643,138.88,4
TRANBTF128F429831D,Stress,Justice,https://p.scdn.co/mp3-preview/0a6bf6b1558e2b95a9210fcf5c75b1cd1eec959e?cid=774b29d4f13844c495f206cafdad9c86,17SzQBl9WhfyaKslPclxTX,Electronic,2008,458466,0.466,0.965,7,-2.576,1,0.129,0.456,0.891,0.949,0.0549,130.186,4
TRYFHOP128F92D5142,Warrior's Dance,The Prodigy,https://p.scdn.co/mp3-preview/e87b41dc1e6c06da4070041787d64f6ee3d2cb7e?cid=774b29d4f13844c495f206cafdad9c86,0c7Ku2JaVMyejkYLjwxucj,Electronic,2009,312960,0.579,0.989,5,-5.035,0,0.135,0.0128,0.794,0.73,0.0759,137.015,4
TRYRVZU128F427F0D3,Nylon Smile,Portishead,https://p.scdn.co/mp3-preview/fcea7c538d2322e82ae67f7d20a78868d12958ff?cid=774b29d4f13844c495f206cafdad9c86,1iYn731JY8ytqhDs0w4DE4,Electronic,2008,196600,0.696,0.674,7,-9.953,1,0.159,0.867,0.371,0.229,0.35,127.909,4
TRSWXEL128F92FEAEB,Dayvan Cowboy,Boards of Canada,https://p.scdn.co/mp3-preview/7e78387377c4285a13d0282565d0714f48376f19?cid=774b29d4f13844c495f206cafdad9c86,1XvS9oIhetsKd3KpYAlwQR,Electronic,2012,301267,0.307,0.682,11,-7.926,1,0.0421,0.301,0.701,0.0789,0.0339,167.931,4
TRZANYY128E0781F8E,Group Four,Massive Attack,https://p.scdn.co/mp3-preview/08ff34fac9aa08087b302242cbf3aebfe1dc70d2?cid=774b29d4f13844c495f206cafdad9c86,0pWrU4My52DJ75GnZKDlv8,Electronic,1998,492266,0.546,0.749,1,-8.345,0,0.0371,0.0109,0.378,0.0854,0.136,95.304,4
TRPXIWX128F429831F,One Minute to Midnight,Justice,https://p.scdn.co/mp3-preview/9eb7c1013e8adf82fc209f68ae74554b86d13703?cid=774b29d4f13844c495f206cafdad9c86,0PP7jG4L9spnpVPPIdKLGj,Electronic,2007,220933,0.632,0.653,7,-7.384,1,0.214,0.0244,0.803,0.0943,0.353,121.971,4
